vx,vy,vz,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4
0.00110013,-0.000541402,-0.0864801,-25,0,1,-99.9,-99.9,-1
-2.92046,0.237504,-4.60403,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00221611,3.40809e-05,8.5495,-25,0,1,-99.9,-99.9,-1
1.01795,-5.75252,-0.993801,-25,0,3,25,0,4
-0.0710012,0.0778023,-4.98359,-25,0,43,25,0,47
-0.076641,-0.126017,2.02381,-25,0,18,25,0,11
-0.13511,0.0128045,-5.93888,-25,0,16,25,0,14
0.115447,0.116423,-1.39334,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.00449503,-0.000189824,0.314229,-99.9,-99.9,-1,-99.9,-99.9,-1
-0.000265556,-0.000943429,8.20958,-99.9,-99.9,-1,-99.9,-99.9,-1
6.73736,0.93329,2.05032,-25,0,3,25,0,7
-2.52705,-0.061679,-0.780751,-25,0,63,25,0,51
